gene_id	gene_name	control_rep1	control_rep2	control_rep3	nilotinib_rep1	nilotinib_rep2	nilotinib_rep3
ZNF446	ZNF446	8.546901	7.306395	8.267968	6.33561	6.239611	6.549835
ZNF449	ZNF449	2.516517	2.753367	3.093027	1.6665	2.210203	2.402759
ZNF45	ZNF45	3.724945	3.648695	3.161467	2.962178	3.234056	4.143
ZNF451	ZNF451	29.317153	27.997241	31.224502	36.006611	36.877644	33.107165
ZNF454	ZNF454	0	0	0	0	0.03352	0
ZNF460	ZNF460	2.598356	2.160308	2.540211	1.541204	1.338058	1.721149
ZNF461	ZNF461	0.662786	0.855687	0.687095	0.483775	0.560517	0.444806
ZNF462	ZNF462	0.003384	0	0	0	0	0.004067
ZNF467	ZNF467	25.962448	26.789413	23.604058	4.44544	5.355105	4.605365
ZNF468	ZNF468	7.333312	8.892407	8.121743	6.721789	6.661985	7.155927
ZNF469	ZNF469	0.024137	0.01942	0.035787	0.012041	0.012419	0.017171
ZNF470	ZNF470	0.016812	0	0.017142	0.006146	0	0.00921
ZNF471	ZNF471	0	0.012042	0.006159	0	0	0.00672
ZNF473	ZNF473	9.053861	10.884382	9.554887	3.762057	5.281511	8.328257
ZNF474	ZNF474	0.806835	0.86859	0.531744	2.483644	1.434444	1.125196
ZNF479	ZNF479	0	0	0	0	0	0
ZNF48	ZNF48	9.809572	9.091808	8.965291	4.115127	3.933651	4.825496
ZNF480	ZNF480	8.516855	8.075669	9.335496	5.508303	7.197706	7.569713
ZNF483	ZNF483	0.318932	0.248653	0.125461	0.103179	0.089495	0.118282
ZNF484	ZNF484	1.129454	1.053007	1.228356	0.780531	0.78248	1.280864
ZNF485	ZNF485	3.767252	3.665174	3.679916	1.095639	1.142269	1.361425
ZNF486	ZNF486	1.149837	1.293968	1.084813	0.711754	0.697305	0.685843
ZNF487	ZNF487	0.951872	0.64284	0.687392	0.507601	0.519546	0.530753
ZNF488	ZNF488	0.16027	0.208979	0.134524	0.048195	0.228114	0.185215
ZNF490	ZNF490	1.611672	1.784123	1.578487	1.030724	1.315222	1.307197
ZNF491	ZNF491	0.973752	0.897553	1.209921	0.693878	0.979097	1.312323
ZNF492	ZNF492	0.035687	0.058863	0.029113	0.026684	0	0.116509
ZNF493	ZNF493	6.099896	6.157946	6.259987	5.124415	6.031951	6.291099
ZNF496	ZNF496	63.387462	64.084279	62.496683	29.967861	30.828911	32.745422
ZNF497	ZNF497	3.052067	3.079691	4.076045	2.393841	2.119073	3.031805
ZNF500	ZNF500	8.210399	9.43246	8.420288	6.729126	6.476377	7.650237
ZNF501	ZNF501	2.533845	2.563371	2.202297	1.595801	1.802248	2.445318
ZNF502	ZNF502	0.570148	0.649309	0.593101	0.346287	0.330676	0.481638
ZNF503	ZNF503	0.029225	0	0.069549	0.128112	0.153736	0.097072
ZNF503-AS1	ZNF503-AS1	0.316408	0.130678	0.092243	0.267689	0.254707	0.094766
ZNF503-AS2	ZNF503-AS2	0.018556	0	0.132571	0.269377	0.054297	0.057074
ZNF506	ZNF506	0.287955	0.211072	0.521042	0.091783	0.205416	0.298423
ZNF507	ZNF507	9.230974	8.280887	8.143826	6.548369	6.987788	8.804379
ZNF510	ZNF510	7.967515	8.076519	7.65854	8.349905	8.815759	10.152595
ZNF511	ZNF511	55.694201	56.650447	51.940135	40.622392	38.311714	45.638123
ZNF512	ZNF512	36.235552	39.863497	38.903135	18.902422	24.575676	31.119386
ZNF512B	ZNF512B	18.059306	17.792051	19.428885	9.934997	11.821391	15.42526
ZNF513	ZNF513	11.341151	9.498411	11.37223	9.352688	9.632976	14.418332
ZNF514	ZNF514	11.111956	10.578208	14.195422	9.651843	9.543736	12.687714
ZNF516	ZNF516	0.217345	0.19746	0.211178	0.11551	0.084515	0.106134
ZNF517	ZNF517	5.258126	6.684559	6.289118	4.148204	5.42227	6.333293
ZNF518A	ZNF518A	8.421141	9.094507	10.192884	8.020839	9.076187	10.174335
ZNF518B	ZNF518B	19.573194	17.243177	17.201504	9.490858	11.152734	13.455295
ZNF519	ZNF519	2.274166	2.28885	2.403012	1.767668	1.719503	2.055794
ZNF521	ZNF521	2.667429	3.590323	3.535342	0.158857	0.259322	0.208283
ZNF524	ZNF524	43.357999	46.572117	44.77468	43.054676	45.008861	45.609172
ZNF525	ZNF525	1.886289	2.068262	2.09048	1.66682	2.086444	2.872033
ZNF526	ZNF526	12.637417	13.046647	12.458298	13.289476	13.305489	15.5499
ZNF527	ZNF527	0.970411	0.936107	0.770461	1.364679	2.219256	2.291141
ZNF528	ZNF528	1.223725	1.106199	2.007297	2.147636	3.449882	3.561969
ZNF529	ZNF529	9.761627	9.482627	9.625198	8.237381	8.262948	9.944356
ZNF530	ZNF530	3.69444	3.582177	3.948639	5.795223	5.497195	8.650169
ZNF532	ZNF532	0.009864	0	0	0.01082	0	0
ZNF534	ZNF534	0.175543	0.100584	0.325679	0.227098	0.299607	0.244471
ZNF536	ZNF536	0	0	0	0	0	0
ZNF540	ZNF540	0.3063	0.253453	0.302291	0.113005	0.065084	0.262508
ZNF541	ZNF541	0.405989	0.614797	0.427893	0.061367	0.104069	0.140566
ZNF542	ZNF542	9.00059	9.049156	9.504277	4.157649	4.840657	6.574463
ZNF543	ZNF543	1.893537	1.590412	1.982067	1.491129	1.477406	2.081722
ZNF544	ZNF544	10.602111	10.760927	11.282166	8.077865	9.790686	11.254605
ZNF546	ZNF546	1.672327	1.782551	1.966048	2.221332	2.305299	2.151332
ZNF547	ZNF547	0.32883	0.21424	0.369984	0.347228	0.281615	0.71409
ZNF548	ZNF548	4.174783	4.199663	3.744301	2.728486	4.824899	4.745683
ZNF549	ZNF549	0.375728	0.333701	0.381183	0.278666	0.42094	0.451822
ZNF550	ZNF550	3.143399	3.303303	3.535807	3.652178	4.132105	3.513229
ZNF551	ZNF551	4.231242	5.222264	4.534592	2.844521	3.806527	5.264327
ZNF552	ZNF552	4.240318	4.819874	5.289001	2.729655	3.443317	3.741944
ZNF554	ZNF554	2.903496	3.342446	2.607647	3.530179	3.35842	3.268088
ZNF555	ZNF555	1.690458	1.651189	1.545561	1.452105	1.522168	1.821642
ZNF556	ZNF556	0.020954	0	0.042779	0	0.04695	0.022875
ZNF557	ZNF557	1.234916	1.614883	1.344485	1.006383	1.182807	1.501633
ZNF558	ZNF558	10.68607	10.913755	12.585133	9.303255	9.232061	9.604059
ZNF559	ZNF559	4.313905	3.824842	4.208597	3.487158	3.893081	4.748397
ZNF559-ZNF177	ZNF559-ZNF177	0.218635	0.640225	0.664161	0.746342	0.114071	0.212691
ZNF560	ZNF560	0.078419	0.070682	0.045708	0.012274	0.100944	0.074284
ZNF561	ZNF561	15.558163	13.356862	11.062865	10.332698	9.846489	9.011138
ZNF562	ZNF562	14.654615	14.353083	14.549074	6.779538	9.208913	9.780413
ZNF563	ZNF563	1.211959	2.131401	1.200792	0.684141	0.979999	1.04038
ZNF564	ZNF564	3.877029	3.796555	3.975862	3.156973	4.034039	4.369739
ZNF565	ZNF565	1.365053	1.074112	1.183904	0.925265	0.817676	0.706628
ZNF566	ZNF566	3.315755	3.412925	2.986228	1.843425	2.030141	2.692277
ZNF567	ZNF567	4.139837	3.352345	4.199846	3.656181	3.63044	4.0879
ZNF568	ZNF568	0.134321	0.149718	0.162816	0.097333	0.127383	0.259882
ZNF569	ZNF569	2.78935	2.655948	2.36037	1.517648	1.946747	2.175632
ZNF57	ZNF57	4.254453	5.651327	6.461956	0.967188	1.645193	1.450103
ZNF570	ZNF570	0.501892	0.702324	0.386555	0.485767	0.680162	0.394774
ZNF571	ZNF571	1.399187	1.244374	1.263269	1.261512	1.227088	0.967326
ZNF571-AS1	ZNF571-AS1	1.174283	1.209701	1.16511	1.297881	1.19125	1.333669
ZNF572	ZNF572	0.905965	1.000737	1.049102	0.796405	1.000133	1.337949
ZNF573	ZNF573	1.674243	1.311365	1.790343	0.406235	0.394137	0.503595
ZNF574	ZNF574	14.746569	16.932151	14.386634	9.326173	9.815689	11.543454
ZNF575	ZNF575	0.3331	0.814452	0.681249	0.251339	0.428068	0.53568
ZNF576	ZNF576	9.29105	8.920238	8.114384	7.661046	7.081984	7.317805
ZNF577	ZNF577	2.281089	2.849761	3.850251	2.652368	2.454318	2.85677
ZNF578	ZNF578	0.05702	0.186757	0.062587	0.062536	0.110283	0.078212
ZNF579	ZNF579	28.617112	28.10615	26.852586	12.220448	12.193113	11.50474
ZNF580	ZNF580	63.217225	70.288537	71.524504	54.421977	48.08577	48.669223
ZNF581	ZNF581	89.937588	90.633282	72.197943	65.770165	62.035749	41.321839
ZNF582	ZNF582	1.334431	1.384065	1.520807	0.827692	0.680264	1.208658
ZNF582-AS1	ZNF582-AS1	0.610138	0.854032	0.454558	0.255332	0.250029	0.433006
ZNF583	ZNF583	1.739901	1.815825	1.74155	1.035138	1.293679	1.74497
ZNF584	ZNF584	12.966536	12.727961	13.800523	6.846246	7.199265	11.615355
ZNF585A	ZNF585A	11.714697	12.395326	11.596638	11.188273	12.368481	11.039126
ZNF585B	ZNF585B	1.995478	1.855278	1.576999	1.535244	1.947107	1.756395
ZNF586	ZNF586	5.008995	3.889464	5.374818	4.061954	4.043001	3.308884
ZNF587	ZNF587	20.55208	20.635441	25.828871	21.161412	20.198797	22.507065
ZNF587B	ZNF587B	4.724794	4.807507	6.014963	3.88453	3.472516	3.754541
ZNF589	ZNF589	15.448956	15.282328	17.24633	5.96741	6.211607	7.007501
ZNF592	ZNF592	21.003784	20.401223	18.26927	23.427689	22.138513	23.092956
ZNF593	ZNF593	135.343429	141.201438	136.154262	33.112476	35.471061	44.871269
ZNF594	ZNF594	2.155396	2.007304	2.489595	1.497821	1.725925	2.132963
ZNF595	ZNF595	35.095495	43.883402	61.655713	15.581551	18.126655	20.980259
ZNF596	ZNF596	1.321597	1.712062	1.49033	1.232364	1.278885	1.819206
ZNF597	ZNF597	0.43389	0.237655	0.2503	0.165116	0.423173	0.495564
ZNF598	ZNF598	96.318969	95.342323	84.113052	39.036565	39.374837	47.737145
ZNF599	ZNF599	0.887103	1.220364	1.362586	0.622678	0.561909	1.015112
ZNF600	ZNF600	7.240706	7.552171	7.629866	8.087382	8.164078	8.582638
ZNF605	ZNF605	1.203635	1.411524	1.290187	1.246384	1.517266	2.147831
ZNF606	ZNF606	0.155722	0.233897	0.218881	0.304761	0.235206	0.419632
ZNF607	ZNF607	2.180354	2.261455	2.000118	1.452604	1.987979	2.064342
ZNF608	ZNF608	0.808966	1.038047	1.076034	0.272313	0.245863	0.47318
ZNF609	ZNF609	48.77318	44.763761	46.758148	34.300757	32.301303	32.317032
ZNF610	ZNF610	0	0	0.062565	0.050347	0.017227	0
ZNF611	ZNF611	6.894662	6.718635	6.456392	4.582927	5.516756	6.468318
ZNF613	ZNF613	1.688985	1.806679	1.939839	1.366065	1.791208	1.842372
ZNF614	ZNF614	4.464261	4.400981	4.808526	2.655129	2.828866	3.114481
ZNF615	ZNF615	1.603389	1.924757	1.324389	0.830675	1.066301	1.244688
ZNF616	ZNF616	6.691763	7.607007	6.008805	5.726703	5.81674	5.631402
ZNF618	ZNF618	7.285117	6.949701	6.96648	7.442436	7.07031	7.843072
ZNF619	ZNF619	6.807802	6.487036	6.685981	4.664631	5.70746	5.623137
ZNF620	ZNF620	3.888733	3.838601	4.557628	2.637281	2.36006	4.497336
ZNF621	ZNF621	15.53515	15.937221	17.549112	15.186717	12.669852	16.215051
ZNF622	ZNF622	46.595483	46.523127	48.517375	28.003429	36.094405	38.560425
ZNF623	ZNF623	14.329083	14.307548	14.27434	9.716186	9.78455	13.547684
ZNF624	ZNF624	0.543293	0.595273	0.576205	0.477499	0.714642	0.790682
ZNF625	ZNF625	0	0	0	0	0	0.195745
ZNF625-ZNF20	ZNF625-ZNF20	0	0	0	0	0	0
ZNF626	ZNF626	6.760526	6.447833	7.30769	4.797484	5.381022	5.578802
ZNF627	ZNF627	9.601149	9.038699	9.838097	5.463532	6.310257	7.205057
ZNF628	ZNF628	9.578945	11.218739	8.949555	6.210607	6.215148	6.821797
ZNF629	ZNF629	13.845078	14.33347	15.133325	8.835435	9.601446	11.843604
ZNF630	ZNF630	0.309822	0.326845	0.316829	0.327675	0.641021	0.367842
ZNF638	ZNF638	24.98521	27.188838	29.298662	21.368238	27.715325	26.832372
ZNF638-IT1	ZNF638-IT1	0.443635	0.239404	0.582253	0.739301	0.425967	0.737846
ZNF639	ZNF639	22.289845	19.860722	17.814831	12.242643	13.891895	13.673683
ZNF641	ZNF641	9.265573	8.472164	7.98114	4.828885	5.742677	5.837866
ZNF644	ZNF644	13.063063	12.537115	13.182607	8.534944	9.042665	11.815694
ZNF645	ZNF645	0	0	0	0	0	0
ZNF646	ZNF646	9.836387	9.91415	10.720077	10.029893	10.022274	13.19459
ZNF648	ZNF648	0.528939	0.318028	0.282654	0.009203	0.056827	0.065182
ZNF649	ZNF649	2.154183	2.524879	3.118774	1.251166	1.920029	2.128451
ZNF652	ZNF652	5.590344	5.345925	5.593875	5.471434	6.324302	6.558603
ZNF653	ZNF653	5.528145	5.648166	5.746143	1.686696	1.699575	3.094433
ZNF654	ZNF654	4.787992	5.081939	5.268355	3.516744	3.277817	3.729508
ZNF655	ZNF655	66.005109	62.057675	83.492692	58.831335	59.206804	70.46496
ZNF658	ZNF658	0.310928	0.576824	0.428494	0.391063	0.587489	0.9329
ZNF658B	ZNF658B	0.090278	0.20345	0.171578	0.050711	0.195361	0.265144
ZNF660	ZNF660	0.086991	0.077588	0.082351	0.044902	0.017349	0.05699
ZNF662	ZNF662	0.189017	0.21077	0.22518	0.152964	0.223474	0.368939
ZNF663P	ZNF663P	0.032161	0	0	0.0351	0	0
ZNF664	ZNF664	59.448681	57.374352	60.530548	48.376808	52.149414	54.145594
ZNF664-FAM101A	ZNF664-FAM101A	0	0	0.041196	0.031876	0.015724	0.048894
ZNF665	ZNF665	0.671705	0.893818	0.956364	1.185793	1.376623	1.462526
ZNF667	ZNF667	0.007903	0.049896	0.016118	0	0	0.00877
ZNF667-AS1	ZNF667-AS1	0.449771	0.377747	0.573797	0.22554	0.105102	0.205268
ZNF668	ZNF668	12.640994	13.40079	12.041741	7.354357	6.870122	8.426758
ZNF669	ZNF669	8.073178	8.741623	8.186025	5.911135	6.594148	6.626265
ZNF670	ZNF670	3.912646	3.050963	3.666095	1.201969	1.535901	1.946272
ZNF670-ZNF695	ZNF670-ZNF695	1.737066	1.782531	1.964344	0.723355	0.714599	0.780653
ZNF671	ZNF671	1.481036	1.636658	1.644621	2.339822	2.580985	2.283078
ZNF672	ZNF672	72.880299	87.181141	87.415024	86.591802	90.284292	102.520646
ZNF674	ZNF674	1.594224	1.553024	1.494505	0.88621	0.930552	0.862598
ZNF674-AS1	ZNF674-AS1	5.089979	5.159647	5.593062	4.844158	4.107261	4.417439
ZNF675	ZNF675	6.988815	7.257063	7.610686	4.651285	5.497426	5.912563
ZNF676	ZNF676	0.010648	0.080628	0.043443	0.035002	0.023994	0.047103
ZNF677	ZNF677	0.237935	0.470102	0.241458	0.370903	0.297695	0.398561
ZNF678	ZNF678	4.856753	5.437167	5.229631	5.08568	5.36472	6.882229
ZNF679	ZNF679	0	0	0	0	0	0
ZNF680	ZNF680	8.643322	8.933411	10.211798	5.622716	7.433311	6.752385
ZNF681	ZNF681	3.850551	4.330342	4.604485	3.044217	4.100512	3.834348
ZNF682	ZNF682	0	0.07679	0.024836	0	0.022098	0.074866
ZNF683	ZNF683	0.083692	0	0.041942	0.022883	0	0
ZNF684	ZNF684	2.669843	2.81787	3.278497	0.628733	0.69766	1.177214
ZNF687	ZNF687	18.295312	23.281161	22.750933	15.507835	17.291766	19.245912
ZNF688	ZNF688	7.097469	6.819931	7.895337	5.232661	4.589088	5.447506
ZNF689	ZNF689	9.217128	9.848456	10.327691	3.920233	5.3582	7.38964
ZNF69	ZNF69	3.21747	3.721021	4.737995	3.608386	4.060234	4.565869
ZNF691	ZNF691	14.448838	15.888028	17.299292	10.155926	11.170598	13.553228
ZNF692	ZNF692	66.033667	72.19753	77.535623	56.936254	53.212697	53.339901
ZNF695	ZNF695	11.876758	12.271078	12.588313	6.912621	7.241591	7.116518
ZNF696	ZNF696	9.939543	10.047438	9.512464	8.546248	10.419249	12.40848
ZNF697	ZNF697	11.216569	12.723547	13.299386	1.745113	2.136975	2.543838
ZNF699	ZNF699	1.348615	1.808852	1.588462	1.691089	1.495825	1.401842
ZNF7	ZNF7	13.298335	14.930058	16.267536	10.628798	11.01659	13.274212
ZNF70	ZNF70	2.831785	2.801645	2.764151	2.764303	2.78641	4.110683
ZNF700	ZNF700	10.510753	10.112296	11.439323	9.502907	10.059198	12.911842
ZNF701	ZNF701	1.956608	2.37098	2.805712	2.604299	2.941037	3.623142
ZNF702P	ZNF702P	4.410498	5.146478	5.283647	4.718972	5.169146	5.086315
ZNF703	ZNF703	0.104264	0.375607	0.197566	0.097848	0.284622	0.311307
ZNF704	ZNF704	0	0	0.002049	0	0	0.004496
ZNF705A	ZNF705A	0	0	0	0	0	0.009925
ZNF705B	ZNF705B	0	0	0	0	0	0
ZNF705D	ZNF705D	0.008312	0.020991	0	0	0	0
ZNF705E	ZNF705E	0.062624	0.124241	0.082115	0.019612	0.060534	0.099153
ZNF705G	ZNF705G	0	0	0	0	0	0
ZNF706	ZNF706	40.455639	41.777226	46.846635	20.013179	22.460541	22.615081
ZNF707	ZNF707	10.73648	10.070326	10.83729	9.189985	9.262755	10.101712
ZNF708	ZNF708	3.898061	3.715488	4.241571	2.560972	3.066307	3.226494
ZNF709	ZNF709	0.275823	0.263263	0.356233	0.141158	0.117693	0.17044
ZNF71	ZNF71	0.388541	0.515186	0.268551	0.195449	0.356285	0.350976
ZNF710	ZNF710	10.822121	11.794676	11.300239	10.714149	11.136234	12.237634
ZNF711	ZNF711	4.268521	5.37762	7.24338	3.534055	5.315417	6.041394
ZNF713	ZNF713	0.537151	0.677141	0.483618	1.5911	2.200934	1.579663
ZNF714	ZNF714	10.154156	8.768028	9.912042	10.092316	8.678955	8.043534
ZNF716	ZNF716	0	0	0	0	0	0
ZNF717	ZNF717	2.411138	2.827889	3.080883	2.523703	2.674629	3.308601
ZNF718	ZNF718	4.36453	3.969895	4.400752	4.936429	5.722854	6.33735
ZNF720	ZNF720	8.314482	7.835566	9.296736	4.531984	4.622484	6.013323
ZNF721	ZNF721	11.227542	9.377198	10.115043	6.91206	6.618655	9.800716
ZNF724P	ZNF724P	0.852388	1.291549	1.195806	0.51101	0.816064	1.704614
ZNF726	ZNF726	2.000092	2.025406	2.750223	1.245869	1.804948	2.571979
ZNF727	ZNF727	0	0	0	0	0	0
ZNF728	ZNF728	0.494421	0.351886	0.612347	0.222192	0.073225	0.139632
ZNF729	ZNF729	0	0	0	0	0	0
ZNF730	ZNF730	0.686705	0.829816	0.774557	0.714005	0.777407	0.984304
ZNF732	ZNF732	0.35426	0.278934	0.37618	0.242212	0.182364	0.454782
ZNF733P	ZNF733P	0	0	0	0	0	0.020675
ZNF735	ZNF735	0	0	0	0	0	0
ZNF736	ZNF736	5.837696	5.364258	6.480186	2.551802	2.98606	4.455868
ZNF737	ZNF737	0.045426	0.344965	0.11755	0.06901	0.083003	0.170633
ZNF738	ZNF738	1.303926	1.381726	1.566371	0.595727	0.711104	0.839377
ZNF74	ZNF74	44.642797	42.270009	37.516313	17.08485	18.857976	21.533932
ZNF740	ZNF740	26.628663	24.836007	25.205834	26.403402	25.857117	26.346542
ZNF746	ZNF746	26.543612	26.990013	26.423153	20.18173	19.651299	21.990914
ZNF747	ZNF747	4.402665	4.639563	4.302768	2.76513	3.353763	3.974818
ZNF749	ZNF749	3.648878	3.187949	3.258686	1.904751	1.618944	2.875917
ZNF750	ZNF750	0.019423	0.049035	0.069335	0.063859	0.054738	0.161295
ZNF75A	ZNF75A	4.464099	5.764092	5.415655	4.134798	5.998034	6.899821
ZNF75D	ZNF75D	4.977102	4.682405	5.486237	3.819143	2.929789	3.854068
ZNF76	ZNF76	14.121013	16.234705	17.393443	24.787579	21.624326	29.009704
ZNF761	ZNF761	6.171783	7.03976	7.196399	5.178687	5.373608	6.869648
ZNF763	ZNF763	0.060323	0.045664	0.036921	0.118946	0.027165	0.119869
ZNF764	ZNF764	8.949192	10.942642	11.523846	7.919755	7.305488	8.310269
ZNF765	ZNF765	3.830949	4.283793	4.534014	2.487207	3.477232	3.988994
ZNF766	ZNF766	7.458321	9.543626	9.059596	7.559336	8.874643	9.150639
ZNF767	ZNF767	17.257232	18.626497	23.337768	15.803762	15.852663	22.746012
ZNF768	ZNF768	78.921455	82.084034	69.09014	33.687027	31.623955	38.43294
ZNF77	ZNF77	7.129275	7.45384	9.621263	1.747264	1.926958	2.925877
ZNF770	ZNF770	27.707312	27.197825	27.845131	11.659794	13.140862	16.01665
ZNF771	ZNF771	18.977295	19.271661	17.533146	1.450554	2.124052	2.577157
ZNF772	ZNF772	1.216737	1.442413	1.630176	1.842177	2.311329	2.999157
ZNF773	ZNF773	0.395412	0.38273	0.161299	0.378614	0.426229	0.61868
ZNF774	ZNF774	1.633139	1.483222	1.380429	1.316986	1.09666	2.073257
ZNF775	ZNF775	37.729069	35.679994	37.538332	16.929764	14.628431	18.798433
ZNF776	ZNF776	5.290088	5.105075	5.618803	7.435826	7.303779	8.105317
ZNF777	ZNF777	28.12498	29.759579	25.420757	11.63364	13.815947	17.409667
ZNF778	ZNF778	4.142401	4.155541	4.653001	3.975306	3.176731	4.047887
ZNF780A	ZNF780A	7.406222	7.512905	10.030343	8.648609	9.808921	11.159355
ZNF780B	ZNF780B	4.300279	4.566156	6.217867	5.982561	6.81219	8.103298
ZNF781	ZNF781	0.19392	0.212075	0.231701	0.043297	0.022134	0.021587
ZNF782	ZNF782	3.853706	3.167814	3.773718	5.004545	4.955217	4.104255
ZNF783	ZNF783	13.130669	14.515455	12.844432	4.561879	4.457101	6.457518
ZNF784	ZNF784	5.848933	6.17115	6.389936	4.912018	6.052279	6.334797
ZNF785	ZNF785	14.549993	13.752203	14.177332	13.105091	11.556518	15.144224
ZNF786	ZNF786	3.803847	4.001479	3.561027	1.3689	1.514848	2.326621
ZNF787	ZNF787	82.107087	85.812077	78.803022	50.204155	47.817611	50.876741
ZNF788	ZNF788	6.334806	6.882011	6.618432	4.143772	4.886401	5.515949
ZNF789	ZNF789	12.440283	13.721072	16.413648	5.977791	7.40349	7.04445
ZNF79	ZNF79	4.87743	4.689891	4.883686	4.133847	5.447188	6.588804
ZNF790	ZNF790	0.311019	0.360201	0.374723	0.397847	0.255256	0.366308
ZNF790-AS1	ZNF790-AS1	0	0.090699	0.147706	0	0	0.038712
ZNF791	ZNF791	10.579772	11.242006	13.524413	9.411145	9.697683	9.111101
ZNF792	ZNF792	7.527462	7.726934	10.067406	2.744712	3.250969	2.953441
ZNF793	ZNF793	0.028993	0.062861	0.029558	0.021779	0.022318	0.0832
ZNF799	ZNF799	2.43504	2.604985	3.012077	0.991912	1.240864	2.063708
ZNF8	ZNF8	8.171831	6.834992	6.965443	4.849948	4.371753	5.09937
ZNF80	ZNF80	0	0.014924	0	0.025916	0.093227	0.052247
ZNF800	ZNF800	29.730001	29.292424	34.109718	25.93027	26.873891	31.978405
ZNF804A	ZNF804A	0.154234	0.138001	0.183475	0.021141	0.065316	0.021436
ZNF804B	ZNF804B	0.065707	0.091297	0.040199	0.01441	0.051938	0.073043
ZNF805	ZNF805	1.68927	1.390598	1.426538	1.128553	1.300682	1.566426
ZNF806	ZNF806	0.035511	0	0	0	0	0
ZNF807	ZNF807	0.014105	0	0.014374	0	0	0
ZNF808	ZNF808	4.797144	4.163433	5.216812	3.936429	4.533691	5.039812
ZNF81	ZNF81	2.036798	2.069702	2.301328	1.11756	1.18124	1.497652
ZNF812	ZNF812	1.598587	2.166514	2.073104	1.966619	2.327379	1.888326
ZNF813	ZNF813	3.339762	4.50027	4.461015	2.732412	3.712096	4.37437
ZNF814	ZNF814	1.966364	1.890353	2.396015	2.47978	2.069495	3.250503
ZNF815P	ZNF815P	0.693543	0.951127	0.869187	0.797639	1.168265	0.937849
ZNF816	ZNF816	7.476908	7.054961	7.679275	8.258563	10.036058	10.551862
ZNF816-ZNF321P	ZNF816-ZNF321P	0	0	0.316376	1.248218	1.314021	1.203834
ZNF818P	ZNF818P	1.553572	1.72518	2.236768	1.821351	2.327493	2.514538
ZNF821	ZNF821	4.887394	5.388231	5.628774	2.563758	2.513105	3.817493
ZNF823	ZNF823	6.172977	5.212318	6.366301	2.003398	2.224165	2.020177
ZNF826P	ZNF826P	1.544159	2.209451	1.820582	1.337224	0.923107	0.866432
ZNF827	ZNF827	0	0	0	0	0	0
ZNF829	ZNF829	0.154915	0.182758	0.135215	0.033053	0.149114	0.127405
ZNF83	ZNF83	23.974042	22.699092	29.213145	36.050937	39.217032	42.241634
ZNF830	ZNF830	27.649197	23.991897	22.937161	22.022694	19.105052	23.155685
ZNF831	ZNF831	0	0	0.003167	0	0.003515	0
ZNF833P	ZNF833P	1.426072	1.694193	2.207901	3.211588	3.497856	3.63543
ZNF835	ZNF835	0	0.028588	0	0	0.051033	0.012517
ZNF836	ZNF836	0.166713	0.151994	0.160576	0.091358	0.062657	0.235994
ZNF837	ZNF837	1.953582	2.250456	2.67377	5.108735	5.355069	4.701616
ZNF839	ZNF839	7.652164	7.194544	8.507203	6.434844	7.093117	9.210009
ZNF84	ZNF84	3.943127	4.698164	4.517727	3.751293	4.586818	6.364719
ZNF841	ZNF841	6.439845	7.260117	8.435037	8.676942	9.242247	9.464314
ZNF843	ZNF843	0.227773	0.225582	0.298831	0.267128	0.493393	0.464511
ZNF844	ZNF844	2.347477	2.50023	2.753121	2.560428	2.768087	3.388943
ZNF845	ZNF845	4.480476	4.22256	4.246948	3.846689	4.205729	4.75521
ZNF846	ZNF846	4.524451	4.779399	5.678675	6.859196	8.779697	8.209687
ZNF85	ZNF85	0.360184	0.366215	0.257083	0.311763	0.288869	0.518136
ZNF850	ZNF850	3.82846	3.860746	3.786469	2.565479	3.089785	3.594964
ZNF852	ZNF852	9.906033	9.563218	12.670997	7.184916	6.436099	7.094877
ZNF853	ZNF853	0.077184	0.075796	0.04373	0.047003	0.05804	0.009509
ZNF860	ZNF860	0	0	0	0	0.05446	0.042795
ZNF862	ZNF862	4.673309	4.970694	4.871925	4.263348	4.353085	4.395869
ZNF865	ZNF865	20.692604	23.050319	20.929819	12.287155	12.941237	15.797698
ZNF876P	ZNF876P	1.431543	1.484641	2.165797	1.235924	1.843743	2.372818
ZNF878	ZNF878	0.323064	0.646374	0.678857	0.249491	0.127877	0.415939
ZNF879	ZNF879	0.182287	0.168657	0.198348	0.079873	0.096363	0.335355
ZNF880	ZNF880	0.170677	0.163966	0.116145	0.213791	0.191919	0.285809
ZNF883	ZNF883	1.344807	1.543494	1.632659	0.441837	1.240518	1.141143
ZNF888	ZNF888	10.089826	10.080554	11.282334	8.381637	10.280974	9.516115
ZNF890P	ZNF890P	0.266363	0.085384	0.05093	0.104445	0.253383	0.130983
ZNF891	ZNF891	2.497126	2.313459	2.220312	0.626342	0.674629	1.183023
ZNF90	ZNF90	0.081453	0.164562	0.141209	0.017858	0.101088	0.090366
ZNF91	ZNF91	1.271567	1.374286	1.519	1.106111	1.130491	1.261164
ZNF92	ZNF92	12.520892	12.678578	12.129651	8.549393	9.451594	9.003662
ZNF93	ZNF93	12.006958	13.117511	13.222004	5.38125	7.321573	7.387623
ZNF98	ZNF98	0	0	0	0.040423	0.064101	0
ZNF99	ZNF99	0	0	0	0	0	0
ZNFX1	ZNFX1	9.521126	9.320571	8.863716	15.298695	14.764562	14.562212
ZNHIT1	ZNHIT1	113.455724	123.730149	133.509948	86.160451	84.067085	74.428211
